cell_id,window_start,scenario_id,expected_state,expected_severity_factor,explanation
C001,2026-08-01 00:00:00,normal,NORMAL,1.0,Scenario: normal; State: NORMAL
C077,2026-08-06 04:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 04:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 04:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 05:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 05:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 05:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 05:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 06:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 06:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 06:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 06:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 07:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 07:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 07:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 07:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 08:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 08:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 08:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 08:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 09:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 09:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 09:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 09:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 10:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 10:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 10:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 10:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 11:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 11:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 11:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 11:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 12:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 12:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 12:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 12:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 13:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 13:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 13:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 13:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 14:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 14:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 14:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 14:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 15:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 15:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 15:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 15:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 16:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 16:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 16:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 16:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 17:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 17:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 17:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 17:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 18:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 18:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 18:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 18:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 19:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 19:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 19:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 19:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 20:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 20:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 20:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 20:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 21:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 21:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 21:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 21:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 22:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 22:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 22:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 22:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 23:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 23:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 23:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-06 23:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 00:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 00:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 00:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 00:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 01:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 01:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 01:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 01:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 02:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 02:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 02:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 02:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 03:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 03:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 03:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 03:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 04:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 04:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 04:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 04:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 05:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 05:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 05:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 05:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 06:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 06:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 06:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 06:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 07:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 07:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 07:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 07:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 08:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 08:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 08:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 08:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 09:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 09:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 09:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 09:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 10:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 10:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 10:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 10:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 11:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 11:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 11:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 11:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 12:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 12:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 12:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 12:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 13:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 13:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 13:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 13:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 14:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 14:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 14:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 14:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 15:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 15:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 15:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 15:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 16:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 16:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 16:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 16:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 17:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 17:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 17:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 17:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 18:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 18:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 18:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 18:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 19:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 19:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 19:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 19:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 20:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 20:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 20:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 20:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 21:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 21:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 21:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 21:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 22:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 22:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 22:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 22:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 23:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 23:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 23:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C077,2026-08-07 23:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 00:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 00:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 00:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 00:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 01:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 01:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 01:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 01:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 02:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 02:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 02:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 02:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 03:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 03:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 03:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 03:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 04:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 04:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 04:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 04:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 05:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 05:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 05:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 05:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 06:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 06:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 06:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 06:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 07:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 07:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 07:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 07:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 08:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 08:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 08:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 08:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 09:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 09:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 09:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 09:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 10:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 10:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 10:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 10:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 11:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 11:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 11:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 11:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 12:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 12:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 12:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 12:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 13:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 13:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 13:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 13:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 14:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 14:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 14:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 14:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 15:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 15:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 15:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 15:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 16:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 16:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 16:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 16:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 17:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 17:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 17:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 17:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 18:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 18:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 18:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 18:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 19:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 19:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 19:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 19:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 20:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 20:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 20:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 20:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 21:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 21:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 21:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 21:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 22:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 22:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 22:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 22:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 23:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 23:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 23:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-01 23:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 00:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 00:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 00:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 00:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 01:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 01:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 01:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 01:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 02:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 02:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 02:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 02:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 03:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 03:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 03:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 03:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 04:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 04:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 04:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 04:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 05:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 05:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 05:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 05:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 06:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 06:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 06:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 06:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 07:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 07:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 07:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 07:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 08:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 08:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 08:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 08:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 09:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 09:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 09:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 09:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 10:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 10:15:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 10:30:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 10:45:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
C078,2026-08-02 11:00:00,,NORMAL,0.0,Scenario: baseline; State: NORMAL
